Register #,Annual DFO # (discontinued),Glide #,Country,Other,Nations, Affected,Detailed Locations (click on active links to access inundation extents),Validation (post event #3503),Began,Ended,Duration in Days,Dead,Displaced,Damage (USD),Main cause,Severity *,Affected sq km,Magnitude (M)**,Centroid X,Centroid Y,"""News"" if validated",M>6,Total annual floods M>6,M>4,Total annual floods M>4,Date Began,Total floods M>6,Total floods M>4,,,,
928,2,0,Malawi,0,#N/A,#N/A,Northern Malawi,0,01/07/1995,01/09/1995,3,1,0,,Heavy rain,1,23461.18,4.8474711062588,33.6434,-10.1851,,0,1,1,2,01/07/1995,196,825,,,,
927,1,0,USA,0,#N/A,#N/A,"Northern California Counties: Marin, Lake, Tehema, Sonoma, Napa ",0,01/03/1995,01/17/1995,15,11,6000,300000000,Heavy rain,1,81499.15,6.08724433832039,-122.59,39.6057,,1,1,1,1,01/03/1995,196,824,,,,
926,121,0,Philippines,0,#N/A,#N/A,"Leyte, Negros (Bacolod), Samar, Cebu, Panay",0,12/19/1994,12/23/1994,5,10,548000,1210000,Tropical cyclone,1,51066.39,5.40710516200565,125.042,11.2536,,0,25,1,105,12/19/1994,195,823,,,,
925,120,0,Djibouti,0,#N/A,#N/A,Djibouti,0,12/09/1994,12/15/1994,7,40,100000,,Heavy rain,1,2677.27,4.27279021157368,42.9549,11.3455,,0,25,1,104,12/09/1994,195,822,,,,
924,118,0,Indonesia,0,#N/A,#N/A,West Sumatra Province - Pesisir Selatan,0,12/02/1994,12/07/1994,6,6,640,1500000,Heavy rain,1,38745.91,5.36637711572459,100.547,-0.77561,,0,25,1,103,12/02/1994,195,821,,,,
923,117,0,Somalia,0,#N/A,#N/A,Bosasso,0,11/19/1994,11/21/1994,3,30,0,,Heavy rain,1,16608.05,4.69743989837185,49.4749,10.9856,,0,25,1,102,11/19/1994,195,820,,,,
922,116,0,Djibouti,0,#N/A,#N/A,"Djibouti, Ali-Sabieh, Dikhil ",0,11/17/1994,11/22/1994,6,70,100000,,Heavy rain,1,20793.91,5.09608741031459,42.6066,11.7781,,0,25,1,101,11/17/1994,195,819,,,,
921,115,0,Iran,0,#N/A,#N/A,"Western Provinces:  Bushehr, Kermanshah, Khuzestan, Lorestan, Ilam, Hamedan, Chaharmahal-Bakhtiari, Kohkiluyeh-Boyerahmad, Tehran",0,11/14/1994,11/28/1994,15,13,40000,171400000,Heavy rain,1,271235.05,6.60943706902219,48.9236,32.0846,,1,25,1,100,11/14/1994,195,818,,,,
920,114,0,Ethiopia,0,#N/A,#N/A,"North Omo Zone - Gofa, Guba Ganchilla",0,11/12/1994,11/18/1994,7,22,0,,Heavy rain,1,20499.85,5.15684872329388,37.8668,7.67392,,0,24,1,99,11/12/1994,194,817,,,,
919,113,0,Cuba,0,#N/A,#N/A,"Eastern Cuba, Northwest Coast",0,11/06/1994,11/14/1994,9,2,100000,,Tropical cyclone,1,84994.35,5.88363256638447,-78.0913,21.4949,,0,24,1,98,11/06/1994,194,816,,,,
918,112,0,Jamaica,0,#N/A,#N/A,0,0,11/06/1994,11/14/1994,9,4,0,,Tropical cyclone,1,11114.13,5.00011798178363,-77.272,18.12,,0,24,1,97,11/06/1994,194,815,,,,
917,111,0,Haiti,0,#N/A,#N/A,"Port-au-Prince, Jacmel, Leogane, Ganthier ",0,11/05/1994,11/15/1994,11,400,0,3000000,Tropical cyclone,1,26426.95,5.46343972817626,-72.2583,18.9834,,0,24,1,96,11/05/1994,194,814,,,,
916,123,0,Somalia,0,#N/A,#N/A,"Southwestern Regions: Shabelle, Juba",0,11/04/1994,11/11/1994,8,100,0,,Heavy rain,1,83022.5,5.8222857938453,42.5292,0.748137,,0,24,1,95,11/04/1994,194,813,,,,
915,110,0,Egypt,0,#N/A,#N/A,"Provinces: Asyut - Dronka (Durunka), Sohag, Qena",0,11/02/1994,11/08/1994,7,593,100000,500000000,Heavy rain,2,44072.06,5.79029138629534,31.925,26.3341,,0,24,1,94,11/02/1994,194,812,,,,
914,109,0,Indonesia,0,#N/A,#N/A,West Nusa Tenggara Province,0,11/01/1994,11/04/1994,4,31,0,,Heavy rain,1,19939.07,4.90176488937144,119.16,-8.59727,,0,24,1,93,11/01/1994,194,811,,,,
913,108,0,Jordan,0,#N/A,#N/A,"Mafrak, Zarka, Maan, Madaba",0,11/01/1994,11/04/1994,4,21,0,,Heavy rain,1,68725.08,5.43917524538786,36.4848,30.9819,,0,24,1,92,11/01/1994,194,810,,,,
912,107,0,Italy,0,#N/A,#N/A,"Northern Regions: Piedmont, Cuneo, Liguria, Tuscany, Piacenza ",0,11/01/1994,11/10/1994,10,83,10308,4000000000,Heavy rain,2,90174.15,6.25611205292497,10.2403,45.2087,,1,24,1,91,11/01/1994,194,809,,,,
911,106,0,India,0,#N/A,#N/A,Andhra Pradesh coast ,0,10/30/1994,11/04/1994,6,230,16000,,Tropical cyclone,1,110657.58,5.82213241866429,80.0422,16.2498,,0,23,1,90,10/30/1994,193,808,,,,
910,105,0,Greece,0,#N/A,#N/A,"Athens, Rhodes Island, Kardhitsa Region, Kasos Island",0,10/24/1994,10/27/1994,4,14,1000,437700000,Heavy rain,1,36624.5,5.16583169571475,22.4992,39.0065,,0,23,1,89,10/24/1994,193,807,,,,
909,104,0,India,0,#N/A,#N/A,Tamil Nadu - Madras,0,10/27/1994,10/31/1994,5,40,0,,Tropical cyclone,1,89229.9,5.64948041060821,78.7248,10.7214,,0,23,1,88,10/27/1994,193,806,,,,
908,103,0,China,0,#N/A,#N/A,"Shandong Province: Longtan Waterfall, Laoshan Mountains",0,10/19/1994,10/20/1994,2,17,0,,Heavy rain,1,13150.29,4.41996532598109,117.653,36.1734,,0,23,1,87,10/19/1994,193,805,,,,
907,102,0,Philippines,0,#N/A,#N/A,"Leyte: Tacloban City, Maasin
Mindanao: Surigao del Sur - Tandag, Tago",0,10/18/1994,10/22/1994,5,12,12480,,Tropical cyclone,1,13653.63,4.83421813405605,125.873,9.14408,,0,23,1,86,10/18/1994,193,804,,,,
906,101,0,Philippines,0,#N/A,#N/A,"Luzon: Manila, Rizal, Cavite, Laguna, Batangas, Quezon, Polilio Islands",0,10/18/1994,10/22/1994,5,4,50000,280000,Tropical cyclone,1,12751.53,4.80453230131715,121.181,14.3202,,0,23,1,85,10/18/1994,193,803,,,,
905,100,0,USA,0,#N/A,#N/A,Texas: Houston,0,10/17/1994,10/23/1994,7,19,10000,700000000,Heavy rain,1,72987.24,5.70834498120367,-95.2737,30.2009,,0,23,1,84,10/17/1994,193,802,,,,
904,99,0,Guatemala,0,#N/A,#N/A,Suchitepequez Province - Chicacao,0,10/09/1994,10/13/1994,5,10,0,,Heavy rain,1,45757.41,5.3594314385095,-90.8326,14.9596,,0,23,1,83,10/09/1994,193,801,,,,
903,98,0,Algeria,0,#N/A,#N/A,"Provinces: Bordj Bou Arreridj, Tiaret, Bouira, Tissemslit, Naama, Djelfa, Adrar ",0,09/21/1994,09/26/1994,6,32,1200,,Heavy rain,1,108181.19,5.81230300478301,2.09318,34.4889,,0,23,1,82,09/21/1994,193,800,,,,
902,97,0,Philippines,0,#N/A,#N/A,Luzon: Mount Pinatubo area,0,09/19/1994,09/24/1994,6,16,10000,380000,Monsoonal Rain,1,4145.56,4.39573445559142,120.77,15.1434,,0,23,1,81,09/19/1994,193,799,,,,
901,96,0,Russia,0,#N/A,#N/A,"Maritime Territory (Primorye): Nokhodka, Vladivostok",0,09/17/1994,09/26/1994,10,13,700000,290000000,Heavy rain,2,140070.73,6.44737738771236,134.79,45.0556,,1,23,1,80,09/17/1994,193,798,,,,
900,95,0,Burkina Faso,0,#N/A,#N/A,0,0,09/16/1994,09/20/1994,5,4,4000,,Heavy rain,1,271869.57,6.13333060463901,-1.50563,12.3447,,1,22,1,79,09/16/1994,192,797,,,,
899,94,0,Nigeria,Niger,#N/A,#N/A,"Nigeria: Borno State - Maiduguri
Niger: Agadez",0,09/11/1994,09/15/1994,5,142,180000,,Heavy rain,1,317262.41,6.2003886232481,13.3184,12.0384,,1,21,1,78,09/11/1994,191,796,,,,
898,93,0,Cameroon,0,#N/A,#N/A,Logone-Chari Province,0,09/09/1994,09/14/1994,6,6,400,,Heavy rain,1,11415.7,4.83565379755606,14.8285,12.0078,,0,20,1,77,09/09/1994,190,795,,,,
897,92,0,Thailand,0,#N/A,#N/A,"Provinces: An Giang, Dong Thap, Kien Giang, Long An",0,09/03/1994,12/18/1994,107,407,2000000,208000000,Heavy rain,2,65261.15,7.14506849579298,104.452,16.1885,,1,20,1,76,09/03/1994,190,794,,,,
896,91,0,Italy,0,#N/A,#N/A,"Parma, Livorno",0,09/02/1994,09/03/1994,2,3,0,,Torrential rain,1,30590.88,4.78662196606634,10.8528,43.7041,,0,19,1,75,09/02/1994,189,793,,,,
895,90,0,India,0,#N/A,#N/A,"Orissa State - Districts: Cuttack, Kendrapara, Jagatsinghpur, Puri, Malkangiri",0,09/02/1994,09/07/1994,6,0,0,,Monsoonal Rain,1,154649.2,5.96749892812417,84.4369,20.1358,,0,19,1,74,09/02/1994,189,792,,,,
894,88,0,India,0,#N/A,#N/A,"Himachal Pradesh State - Mandi, Hamirpur districts",0,08/31/1994,09/05/1994,6,20,0,,Monsoonal Rain,1,5275.13,4.50038441721346,77.0555,31.5294,,0,19,1,73,08/31/1994,189,791,,,,
893,87,0,Thailand,0,#N/A,#N/A,"Provinces: Chiang Rai, Chiang Mai, Phayao, Phitsanulok, Khanchanburi",0,08/30/1994,09/07/1994,9,10,0,12000000,Tropical cyclone,1,159977.18,6.15830054642716,99.6055,17.05,,1,19,1,72,08/30/1994,189,790,,,,
892,86,0,India,0,#N/A,#N/A,Maharashtra State - Nagpur,0,08/26/1994,09/02/1994,8,26,0,,Monsoonal Rain,1,44159.25,5.54811167572515,79.2684,20.7866,,0,18,1,71,08/26/1994,188,789,,,,
891,85,0,South Korea,0,#N/A,#N/A,"Kyonggi Province, Taean, South Chungchong Province, Seoul, Yongin",0,08/26/1994,08/30/1994,5,5,2000,,Heavy rain,1,22406.24,5.04933898785649,127.335,37.0999,,0,18,1,70,08/26/1994,188,788,,,,
890,84,0,Ethiopia,0,#N/A,#N/A,Addis Ababa. northern Wollo region.,0,08/25/1994,08/31/1994,7,87,6000,,Heavy rain,1,163207.32,6.05783767338011,40.3477,10.664,,1,18,1,69,08/25/1994,188,787,,,,
889,83,0,Moldova,0,#N/A,#N/A,"Regions: Telenesht, Arkhei, Strasheny, Khenchesht, Chemeshlia",0,08/24/1994,08/29/1994,6,47,1300,75000000,Heavy rain,1,33681.92,5.3055480903858,28.4296,46.9737,,0,17,1,68,08/24/1994,187,786,,,,
888,82,0,Pakistan,0,#N/A,#N/A,Balochistan Province - Sibi Division,0,08/22/1994,08/27/1994,6,24,0,,Torrential rain,1,17316.85,5.01662014545324,67.8824,29.6075,,0,17,1,67,08/22/1994,187,785,,,,
887,81,0,India,0,#N/A,#N/A,"Himachal Pradesh State - Kullu District, Baladhi Village ",0,08/20/1994,08/23/1994,4,9,0,,Torrential rain,1,14450.04,4.76192904061812,77.27,31.7668,,0,17,1,66,08/20/1994,187,784,,,,
886,80,0,Ecuador,0,#N/A,#N/A,"Regions: Southern Andean, La Josefina",0,08/20/1994,08/24/1994,5,5,500,,Heavy rain,1,39018.9,5.29024502616889,-78.9872,-2.21514,,0,17,1,65,08/20/1994,187,783,,,,
885,77,0,Ethiopia,0,#N/A,#N/A,"Southern Gonder Province - Kemkem, Tach Gayint",0,08/15/1994,08/18/1994,4,18,0,,Heavy rain,1,21306.15,4.93056497155302,38.0793,11.8465,,0,17,1,64,08/15/1994,187,782,,,,
884,76,0,China,0,#N/A,#N/A,"Zhejiang Province - Wenzhou
Jiangsu Province - Shanghai, Suzhou",0,08/21/1994,08/24/1994,4,762,600000,1260000000,Tropical cyclone,2,206025.85,6.21701170157485,120.692,31.1521,,1,17,1,63,08/21/1994,187,781,,,,
883,74,0,Pakistan,0,#N/A,#N/A,"Central and Southern Pakistan - Sindh Province, Bhakkar, Kotri",0,08/09/1994,08/15/1994,7,26,40000,,Monsoonal Rain,1,318187.81,6.34778157751482,68.1903,27.7849,,1,16,1,62,08/09/1994,186,780,,,,
882,73,0,Afghanistan,0,#N/A,#N/A,Ghazni Province - Qara Bagh,0,08/08/1994,08/11/1994,4,2,0,,Heavy rain,1,19784.16,4.89837760695557,67.8618,33.17,,0,15,1,61,08/08/1994,185,779,,,,
881,72,0,Niger,0,#N/A,#N/A,Southern and Western Niger,0,08/01/1994,08/10/1994,10,27,20000,,Heavy rain,1,594752.97,6.774336619438,6.87118,15.5798,,1,15,1,60,08/01/1994,185,778,,,,
880,71,0,India,0,#N/A,#N/A,"Himachal Pradesh State: resort in Fojal villiage, Kulu District",0,08/08/1994,08/10/1994,3,11,0,,Torrential rain,1,16795.7,4.70231936351075,76.9177,31.7821,,0,14,1,59,08/08/1994,184,777,,,,
879,70,0,India,0,#N/A,#N/A,Uttar Pradesh State,0,08/04/1994,08/11/1994,8,53,3000,,Monsoonal Rain,1,292130.64,6.36866709714955,80.6237,27.586,,1,14,1,58,08/04/1994,184,776,,,,
878,68,0,China,0,#N/A,#N/A,"Hong Kong, Southern Guangdong Province",0,08/06/1994,08/10/1994,5,14,0,,Tropical cyclone,1,3849.87,4.28441606910793,114.207,22.5094,,0,13,1,57,08/06/1994,183,775,,,,
877,67,0,Sudan,0,#N/A,#N/A,"Provinces: Norther Kordofan (Hamrat el Waz, Dongola), Darfur, Al Wusta (Jebel Aulia refugee camp), Al Khartum (Khartoum)",0,08/04/1994,08/17/1994,14,8,2000,,Heavy rain,2,1094009.75,7.48617922386278,30.026,15.5645,,1,13,1,56,08/04/1994,183,774,,,,
876,65,0,Russia,0,#N/A,#N/A,"Bashkortostan: Beloretsk, Bashkiria region - villages of Tirlyan, Avzalovo, Kazylyarovo, Alakagovo",0,08/05/1994,08/08/1994,4,20,1000,19000000,Heavy rain,1,32565.85,5.11482240948959,58.4183,53.574,,0,12,1,55,08/05/1994,182,773,,,,
875,64,0,Taiwan,0,#N/A,#N/A,Southern Taiwan - Kaohsiung ,0,08/07/1994,08/16/1994,10,9,3600,148000000,Tropical cyclone,2,27168.55,5.73509645617231,120.838,23.2024,,0,12,1,54,08/07/1994,182,772,,,,
874,122,0,Cambodia,0,#N/A,#N/A,"Provinces: Kampang Speu, Kandal, Western Pursat, Northwestern Battambang",0,07/30/1994,08/08/1994,10,6,22000,,Tropical cyclone,1,40128.47,5.60345260146759,103.825,12.5629,,0,12,1,53,07/30/1994,182,771,,,,
873,63,0,Philippines,0,#N/A,#N/A,"Batanes Islands
Northern Luzon Provinces - Cagayan, Isabela, Aurora",0,08/06/1994,08/10/1994,5,0,0,,Tropical cyclone,1,18141.64,4.95764654895403,121.93,17.5285,,0,12,1,52,08/06/1994,182,770,,,,
872,62,0,Taiwan,0,#N/A,#N/A,South and East: Hualien ,0,08/01/1994,08/04/1994,4,10,0,100000000,Tropical cyclone,1,16588.35,4.82186318135881,120.915,23.0569,,0,12,1,51,08/01/1994,182,769,,,,
871,61,0,Thailand,0,#N/A,#N/A,"Northern and Western Provinces: Lampang, Nan, Kanchanaburi, Phrae, Chiang Rai, Mae Hong Son, Tak, Phayao, Chiang Mai",0,07/28/1994,08/02/1994,6,9,10000,8000000,Tropical cyclone,1,124812.48,5.87440926300691,98.8099,17.0729,,0,12,1,50,07/28/1994,182,768,,,,
870,60,0,Ethiopia,0,#N/A,#N/A,Afar Region - Dubti District,0,07/28/1994,08/03/1994,7,4,30000,,Heavy rain,1,20898.85,5.16522042888152,40.9756,11.6671,,0,12,1,49,07/28/1994,182,767,,,,
869,58,0,Philippines,0,#N/A,#N/A,"Northern Luzon Provinces, Mt. Pinatubo, Manila",0,07/23/1994,08/03/1994,12,37,264837,10425000,Tropical cyclone,1,22004.15,5.42168584287572,120.804,15.6143,,0,12,1,48,07/23/1994,182,766,,,,
868,57,0,Philippines,0,#N/A,#N/A,"Panay, Negros Islands",0,07/22/1994,08/02/1994,12,2,18000,1600000,Monsoonal Rain,1,25394.77,5.48392552983232,122.982,10.017,,0,12,1,47,07/22/1994,182,765,,,,
867,55,0,China,0,#N/A,#N/A,"Provinces: Heilongjiang, Jilin, Liaoning, Inner Mongolia Northern autonomous region",0,07/23/1994,08/13/1994,22,128,2000000,1500000000,Heavy rain,2,1066165.02,7.67127710606307,125.126,46.1544,,1,12,1,46,07/23/1994,182,764,,,,
866,54,0,China,0,#N/A,#N/A,"Macau, Hong Kong - Zhuhai, Shenzhen",0,07/22/1994,07/27/1994,6,10,2000,,Heavy rain,2,2987.02,4.55441937653945,114.116,22.4405,,0,11,1,45,07/22/1994,181,763,,,,
865,53,0,Vietnam,0,#N/A,#N/A,"Lai Chau Province: Dien Bien District, Muong Lay township",0,07/15/1994,07/31/1994,17,21,172,2300000,Heavy rain,2,17601.27,5.77702292202079,102.98,21.8175,,0,11,1,44,07/15/1994,181,762,,,,
864,51,0,Philippines,0,#N/A,#N/A,"Luzon Provinces: Pampanga, Bataan, Zambales, Bulacan.",0,07/15/1994,07/20/1994,6,8,114674,,Tropical cyclone,1,12359.24,4.87014301612396,120.621,15.1291,,0,11,1,43,07/15/1994,181,761,,,,
863,50,0,Pakistan,0,#N/A,#N/A,"Provinces Sindh, Punjab, Gudu, Sukkuer",0,07/11/1994,09/16/1994,68,333,30000,330000000,Monsoonal rain,1,343251.55,7.36812141973645,71.1034,28.9156,,1,11,1,42,07/11/1994,181,760,,,,
862,49,0,China,0,#N/A,#N/A,Hubei Province,0,07/11/1994,07/18/1994,8,41,0,95000000,Heavy rain,1,183806.7,6.16745132494517,112.268,31.1973,,1,10,1,41,07/11/1994,180,759,,,,
861,48,0,Philippines,0,#N/A,#N/A,"Northern Luzon Provinces: Cagayan, La Union, Pangasinan, Dagupan City ",0,07/10/1994,07/16/1994,7,0,0,444000,Tropical cyclone,1,37086.97,5.41431939299685,121.046,16.7179,,0,9,1,40,07/10/1994,179,758,,,,
860,47,0,Iran,0,#N/A,#N/A,"Sistan-Baluchestan Province: Iranshahr, Khash",0,07/09/1994,07/11/1994,3,24,0,,Heavy rain,1,155500.97,5.66885435717791,61.0726,27.4913,,0,9,1,39,07/09/1994,179,757,,,,
859,45,0,Pakistan,0,#N/A,#N/A,Quetta,0,07/04/1994,07/08/1994,5,12,0,,Heavy rain,1,21185.79,5.02501466744498,67.2212,30.3321,,0,9,1,38,07/04/1994,179,756,,,,
858,44,0,India,0,#N/A,#N/A,"Himachal Pradesh State - Kullu, Kangra Districts",0,07/03/1994,07/12/1994,10,60,0,,Monsoonal rain,1,52338.52,5.71882143773602,77.252,31.7869,,0,9,1,37,07/03/1994,179,755,,,,
857,43,0,Russia,0,#N/A,#N/A,Buryatia Region,0,07/02/1994,07/07/1994,6,4,0,,Heavy rain,1,322784.51,6.28706393571826,111.609,53.6353,,1,9,1,36,07/02/1994,179,754,,,,
856,42,0,USA,0,#N/A,#N/A,"Florida Panhandle: Blountstown
Georgia: Bainbridge, Americus, Albany, Macon
Southeast Alabama",0,07/01/1994,07/15/1994,15,32,20000,see notes,Tropical cyclone,1,167722.97,6.40068380324268,-84.3318,31.07,,1,8,1,35,07/01/1994,178,753,,,,
855,39,0,India,0,#N/A,#N/A,"States: Rajasthan, Madhya Pradesh, Jammu-Kashmir, Andhra Pradesh, Maharashtra, Karnataka, Gujarat, Kerala, Punjab",0,07/01/1994,07/24/1994,24,617,800000,,Monsoonal rain,1,1981837.41,7.67727926379011,76.6191,20.6258,,1,7,1,34,07/01/1994,177,752,,,,
854,38,0,South Africa,0,#N/A,#N/A,Western Cape Province - Capetown,0,06/24/1994,06/28/1994,5,2,3000,,Heavy rain,2,11393.12,5.05664267168522,18.8851,-33.9535,,0,6,1,33,06/24/1994,176,751,,,,
853,37,0,USA,0,#N/A,#N/A,Kentucky,0,06/22/1994,06/27/1994,6,2,0,,Heavy rain,1,13311.18,4.90236780659262,-83.6886,37.0272,,0,6,1,32,06/22/1994,176,750,,,,
852,36,0,Bangladesh,0,#N/A,#N/A,"Ramu Village, Cox's Bazar, Chittagong ",0,06/14/1994,06/22/1994,9,1,0,,Monsoonal rain,1,6360.08,4.75770508787705,92.071,21.8758,,0,6,1,31,06/14/1994,176,749,,,,
851,35,0,China,0,#N/A,#N/A,"Provinces: Guangdong, Guangxi, Hunan, Jiangxi, Fujian, Zhejiang",0,06/09/1994,06/29/1994,21,719,0,3500000000,Heavy rain,2,1015419.65,7.62989485384308,113.189,25.7177,,1,6,1,30,06/09/1994,176,748,,,,
850,34,0,Colombia,0,#N/A,#N/A,"Cauca Province - Toribio, Pitalito, Toez, Irlanda, Talaga, Simbola, Cupritas, Belancazar.",0,06/05/1994,06/09/1994,5,2,240,,Avalanche related,1,27784.17,5.14276743191759,-76.8547,2.1264,,0,5,1,29,06/05/1994,175,747,,,,
849,33,0,Bangladesh,0,#N/A,#N/A,Sylhet District,0,06/01/1994,06/06/1994,6,6,11000,,Monsoonal rain,1,11309.84,4.83160771140029,91.803,24.6457,,0,5,1,28,06/01/1994,175,746,,,,
848,32,0,Armenia,0,#N/A,#N/A,"Town of Artik, Villiages of Nor Kyank, Vardakar.",0,05/31/1994,06/01/1994,2,5,400,,"Dam/Levy, break or release",1,3590.36,3.85616799248044,44.0001,40.7485,,0,5,0,27,05/31/1994,175,745,,,,
847,31,0,Russia,0,#N/A,#N/A,"Nizhni Novogorod Region - Villiages of Diveyevo, Voznesenskoye, Satis",0,05/28/1994,05/30/1994,3,2,0,,Heavy rain,1,22905.3,4.83705723899991,43.3263,55.3351,,0,5,1,27,05/28/1994,175,745,,,,
846,30,0,Sri Lanka,0,#N/A,#N/A,Ehaliyadoa,0,05/25/1994,05/28/1994,4,7,0,,Monsoonal rain,1,3394.93,4.13289081532677,80.3366,6.61343,,0,5,1,26,05/25/1994,175,744,,,,
845,29,0,China,0,#N/A,#N/A,"Fujian Province - Sanming, Nanping, Longyan, Putian, Quanzhou, Fuzhou",0,05/01/1994,05/09/1994,9,70,2000,,Heavy rain,2,121675.06,6.34047407417675,118.128,25.9398,,1,5,1,25,05/01/1994,175,743,,,,
844,27,0,China,0,#N/A,#N/A,Jiangxi Province ,0,05/01/1994,05/03/1994,3,95,0,161000000,Heavy rain,1,165721.86,5.69650105373165,116.038,27.2874,,0,4,1,24,05/01/1994,174,742,,,,
843,26,0,Uganda,0,#N/A,#N/A,"Kasese district - Kyarumbar subcounty, Rwenzori Mountain slopes",0,04/30/1994,05/02/1994,3,11,0,,Heavy rain,1,9570.23,4.45804362996051,30.1332,0.277229,,0,4,1,23,04/30/1994,174,741,,,,
842,25,0,Bangladesh,0,#N/A,#N/A,"Districts: Nokhali, Chittagong, Janakantha, Ittefaq",0,04/19/1994,04/23/1994,5,20,12000,,Tropical cyclone,1,22176.39,5.04486085495526,92.0895,22.5171,,0,4,1,22,04/19/1994,174,740,,,,
841,24,0,USA,0,#N/A,#N/A,"Missouri, Ohio, Kansas, Central and Southern Illinois, Oklahoma",0,04/09/1994,04/18/1994,10,6,4000,,Rain and snowmelt,1,644301.28,6.80908899413757,-97.9613,36.8932,,1,4,1,21,04/09/1994,174,739,,,,
840,23,0,Russia,0,#N/A,#N/A,"Regions: Volgograd, Tambov, Oryol, Penza, Kalmykia, Rostov",0,04/06/1994,04/14/1994,9,13,2795,,Snowmelt,1,463435.11,6.62023144243589,41.1058,49.4354,,1,3,1,20,04/06/1994,173,738,,,,
839,22,0,Bangladesh,0,#N/A,#N/A,Sirajganj,0,03/29/1994,04/02/1994,5,16,100000,,Heavy rain,1,2275.44,4.05603539262384,89.816,23.9528,,0,2,1,19,03/29/1994,172,737,,,,
838,21,0,Philippines,0,#N/A,#N/A,"Mindanao Provinces: Davao del Norte, Davao Oriental, Davao del Sur",0,03/18/1994,03/31/1994,14,9,16821,855000,Heavy rain,1,36858.21,5.71266227578541,125.689,8.3822,,0,2,1,18,03/18/1994,172,736,,,,
837,20,0,Jordan,0,#N/A,#N/A,Al-Bouweidah area - Ramtha,0,03/24/1994,03/26/1994,3,9,300,,Heavy rain,1,3809.42,4.05798011229181,35.9181,32.4176,,0,2,1,17,03/24/1994,172,735,,,,
836,19,0,USA,0,#N/A,#N/A,"Alabama, Georgia",0,03/24/1994,03/28/1994,5,35,0,,Torrential rain,1,179822.05,5.95381294871977,-85.308,33.0034,,0,2,1,16,03/24/1994,172,734,,,,
835,18,0,Indonesia,0,#N/A,#N/A,"Central Java - Cepu district, Ngawi district
East Java - Lamongan district, Kedungkerep",0,03/23/1994,03/26/1994,4,12,83125,1400000,Heavy rain,1,36275.49,5.16167327881565,111.684,-7.50232,,0,2,1,15,03/23/1994,172,733,,,,
834,15,0,Russia,0,#N/A,#N/A,Kalmykia,0,03/17/1994,03/22/1994,6,7,0,,Heavy rain,1,72009.25,5.63553953800837,44.6012,46.5257,,0,2,1,14,03/17/1994,172,732,,,,
833,14,0,Indonesia,0,#N/A,#N/A,Sumbawa Island: West Nusa Tenggara province - Bima,0,03/12/1994,03/16/1994,5,5,50000,1700000,Heavy rain,1,1822.72,3.95968996328472,118.798,-8.48433,,0,2,0,13,03/12/1994,172,731,,,,
832,13,0,Iran,0,#N/A,#N/A,Khorasan province: Torbat-e-heidariyeh,0,03/11/1994,03/14/1994,4,4,80,,Heavy rain,1,26419.01,5.02397653058706,59.3372,35.3656,,0,2,1,13,03/11/1994,172,731,,,,
831,12,0,Peru,0,#N/A,#N/A,"Lima, Batanchaca, Callao",0,02/27/1994,03/06/1994,8,17,120000,,Heavy rain,2,27660.41,5.64597859586298,-76.0086,-12.0008,,0,2,1,12,02/27/1994,172,730,,,,
830,11,0,Bangladesh,0,#N/A,#N/A,Southeast - Chittagong City,0,02/26/1994,03/02/1994,5,13,0,,Heavy rain,1,6727.37,4.52681531852682,92.0345,22.4749,,0,2,1,11,02/26/1994,172,729,,,,
829,10,0,Indonesia,0,#N/A,#N/A,North Sumatra Province: Medan district - Lumban Julu Village,0,02/11/1994,02/14/1994,4,5,0,,Heavy rain,1,19421.63,4.89034566748176,99.033,3.12557,,0,2,1,10,02/11/1994,172,728,,,,
828,9,0,Peru,0,#N/A,#N/A,"Jungle and Andes Provinces: Junin, Cajamarca, Jauja, Satipo, Oxapampa",0,01/31/1994,02/20/1994,21,63,12000,,Heavy rain,1,609261.38,7.1070229445727,-77.0482,-8.13028,,1,2,1,9,01/31/1994,172,727,,,,
827,8,0,Madagascar,0,#N/A,#N/A,"Antananarivo, Toamasina ",0,01/31/1994,02/16/1994,17,200,50000,,Tropical cyclone,1,142993.47,6.38576512662152,47.7167,-18.8541,,1,1,1,8,01/31/1994,171,726,,,,
826,7,0,Colombia,0,#N/A,#N/A,Town of Florida,0,01/31/1994,02/02/1994,3,16,60000,,Heavy rain,1,4298.62,4.11045030970004,-76.2,3.52764,,0,0,1,7,01/31/1994,170,725,,,,
825,6,0,Indonesia,0,#N/A,#N/A,"Central Java - Brebes district, Banjumas Region
East Java",0,01/28/1994,01/31/1994,4,2,0,,Heavy rain,1,59036.58,5.37318118211197,110.662,-7.37598,,0,0,1,6,01/28/1994,170,724,,,,
824,5,0,Papua New Guinea,0,#N/A,#N/A,Southeastern Papua New Guinea,0,01/16/1994,01/20/1994,5,9,0,,Tropical cyclone,1,65497.93,5.5151975790792,148.53,-9.05287,,0,0,1,5,01/16/1994,170,723,,,,
823,4,0,Australia,0,#N/A,#N/A,"Brisbane, Great Barrier Reef area",0,01/16/1994,01/20/1994,5,13,0,,Tropical cyclone,1,120854.33,5.78123221937277,151.685,-25.2628,,0,0,1,4,01/16/1994,170,722,,,,
